   4.2706234775969520e-01   2.3225475305077969e-01
   9.5537210297102115e-01   7.3983222706370744e-01
   7.2424703352008390e-01   8.8899234515284975e-01
   5.8089171236377379e-01   8.5980762591260607e-01
   5.4025790742078039e-01   5.9706078861035083e-01
   7.0544119156408092e-01   6.5475214348019306e-01
   5.0288833011210565e-03   9.1501399375672576e-01
   7.8251577883624168e-01   4.3318308063915656e-01
   9.2685957338550884e-01   2.8976075584223959e-01
   8.2956573926397104e-03   6.3188230054592553e-01
   8.2462834266639418e-01   2.9542183948595468e-01
   7.6733586802787979e-01   6.2202879036734060e-01
   9.9713689534868577e-01   4.7534194191453882e-02
   2.2765307205821894e-01   9.9460989524909138e-01
   9.1954220619446481e-01   2.0676414913044561e-01
   6.4199930552178031e-01   6.0736395610708382e-01
   1.0532018297591528e-01   3.4763032569284102e-01
   2.6816091371168294e-01   7.1773706792132708e-01
   7.6384376453958414e-01   2.7993295171319543e-02
   8.0551015557554051e-01   6.6841761177847570e-02
   1.0425299760191731e-01   9.2706414087089384e-01
   4.6975877629284346e-01   8.7771760637632701e-02
   2.1906189089117367e-01   3.3239856191543649e-01
   9.2270790654272361e-01   5.2618089542102875e-01
   3.2032263201614830e-01   2.4664212405831321e-01
   8.5754380878078140e-01   5.4289945658694594e-01
   2.5984666765512199e-01   7.8086785060407660e-01
   8.7806294270661756e-01   5.2188238140928156e-01
   1.8826761682923054e-01   9.3194993388600644e-01
   7.5919383734981838e-01   1.4711198032278672e-01
   3.1689300112206942e-02   4.1676570175185579e-01
   6.4233915708296452e-01   2.8029286661911268e-01
   5.6687091276064561e-01   5.9810031714148792e-01
   3.7640954545006655e-01   3.6474856701131708e-02
   2.1254837943986815e-01   6.3686503051362697e-02
   7.9215683953258920e-01   3.2288250517055950e-01
   1.4544348012461117e-01   9.8378530384874874e-02
   4.8914245039065585e-01   1.7004462626875416e-01
   1.2845746873762720e-02   3.7116379876614436e-01
   1.8661202481219519e-01   3.9761622621238502e-02
   4.8523045694977007e-01   7.0924095353356731e-01
   8.3822607670029536e-01   6.4134136021097465e-01
   1.4105696859946015e-01   1.7406086014787192e-01
   7.3221698741174990e-01   6.2151942633685286e-02
   6.9106691598342673e-01   4.0665942029777558e-01
   3.4492619784632583e-02   4.6306292590916520e-01
   4.8885726360845994e-01   2.0267429943730553e-01
   9.7139041015650884e-01   8.6954989004914307e-01
   1.1245137935069804e-01   5.9794036910713766e-01
   7.4321377420081725e-01   2.3013537091440939e-02
   6.3854137133942079e-01   8.9942643710158388e-01
   5.9418291296994330e-01   4.5294611567149468e-01
   4.9862251273625002e-01   5.8026176496585369e-02
   5.6785265928778816e-01   1.0626937665451763e-01
   4.2650425133635450e-01   9.9842529150639703e-01
   7.6239442353829956e-02   8.6632740366716998e-01
   2.9058665345792878e-01   6.1520579659327723e-01
   5.6133504732279449e-01   2.6944484483865661e-02
   6.3333346832172011e-01   3.2252263562046168e-01
   9.3077585904812332e-01   4.6377623394327572e-01
   9.7776915770223383e-01   9.9017232921310705e-02
   9.3596546005953685e-02   5.7098814426995304e-01
   6.6173494441794334e-01   3.2587509419326455e-01
   6.0277289948543877e-01   4.5049233664733657e-01
   4.7381786322092667e-01   5.7784379511745754e-01
   3.5625634249627669e-01   7.4844307599835513e-02
   4.7557844163322049e-01   5.7342669375481936e-02
   6.7102201828334807e-01   3.0095643500565372e-01
   9.5964519699379514e-01   5.2172124878227488e-01
   8.9084265506410354e-02   5.6188023506244400e-01
   7.9774245984705139e-01   2.4155477008592896e-01
   5.9077574614088646e-01   9.1272016265278133e-01
   9.1219675425207647e-01   8.2573426969909269e-01
   1.0112931888761889e-01   4.4454588391890570e-01
   2.9329464296713137e-01   9.8206256321457419e-01
   5.1588205383933716e-02   5.7826756146216918e-01
   5.0412818059783671e-01   2.3442349639393012e-01
   7.6837575189867746e-01   8.1059044246256895e-01
   2.8298537621410869e-01   4.5127416451093161e-01
   2.2536024579435721e-01   2.4996916941027580e-01
   3.3128964262558924e-01   9.5543753179368940e-01
   4.5325135140824280e-01   1.4265034698579382e-01
   7.3738463818130029e-01   5.1256338478039920e-01
   5.0988565470314728e-01   9.7192513758693844e-01
   3.8251419185339730e-01   6.4832062126565937e-01
   9.0548321684722699e-01   6.1467100341650938e-01
   9.6525774896972660e-01   4.6965037191595849e-01
   6.2826735255245503e-01   5.7778069764674789e-01
   1.3203117005490661e-01   9.1131322716984942e-01
   6.1830177832865374e-01   3.7622028346070746e-01
   3.8302010406470310e-01   2.2876477254963246e-01
   9.9119374756879886e-01   4.2352487122275551e-01
   2.8682728475921226e-01   2.7359622089479296e-01
   7.0619142958936409e-01   4.4456584386666687e-01
   5.3520589750544512e-01   6.2751504690142423e-01
   1.9321103859210065e-01   5.3464125353657610e-01
   6.8943510092417071e-01   3.8544215997430442e-01
   5.0455003168672907e-02   8.7345009908069171e-01
   1.8443411569935420e-01   3.0034873489704561e-01
   4.5658323477382856e-02   4.0002971561963840e-01
   8.8504150204125120e-01   5.1772351439471831e-01
   8.3979438579811361e-01   6.1824714412336168e-02
   1.1815524515368203e-01   2.3136722057930670e-01
   4.1041485369783692e-01   1.1848599156102890e-01
   1.2022858999064978e-01   9.8780035873503147e-02
   5.7209252226072316e-01   8.9027545554697607e-01
   9.4939013462915200e-01   3.3389077386400179e-02
   2.5638515979687981e-01   8.3903499190146102e-01
   9.8986543515131642e-01   5.0726672481629564e-01
   3.4980804104437124e-01   1.1371644104455780e-01
   2.0852237389343009e-01   4.9044565696202036e-01
   6.6582716004480302e-01   5.9944172017553388e-01
   9.7334470672087015e-01   9.0216133120186393e-02
   6.2269982153851799e-01   9.7822403412766834e-01
   6.3537892557368636e-02   6.5301877257806884e-01
   3.7350953324130531e-01   4.6113212654980007e-01
   1.6625153543654825e-01   8.6375811048355489e-01
   2.3127807810577838e-01   2.6282907211078510e-01
   5.2208633293852169e-02   8.2396294284601967e-01
   9.0175631671351364e-01   3.2897530506434625e-01
   7.9329169990132564e-01   9.4130053114841550e-01
   3.7301432484464536e-01   2.4410807101386944e-01
   8.3205470537654180e-01   9.5711016517865988e-01
   7.5383455658977327e-01   5.1082496468478511e-01
   6.2186309726178635e-01   5.6457985930750654e-01
   3.9409318084915068e-01   9.9371613160096317e-01
   3.5927796145021196e-01   7.7098394001135317e-01
   8.8852460892282492e-02   3.1380192087255232e-01
   3.4167700363964726e-01   5.7872624816474150e-02
   5.4867059406736640e-01   4.4073791819133512e-02
   4.6054746108878597e-01   8.1294396967255156e-01
   6.4545237343559014e-01   4.1207327771436086e-01
   5.1352084126751441e-01   3.8416316882283075e-01
   8.1442646856327794e-01   5.2312653239038609e-01
   9.7183205986996590e-02   8.9214896689194934e-01
   4.6371356064551117e-01   4.0592064059947341e-01
   5.8981748960474312e-01   6.0438889613760138e-01
   1.8717207053983864e-01   9.4803556458449845e-02
   6.1133014663795149e-01   3.3598127776925235e-01
   5.1941981368346046e-02   1.4484183846130372e-01
   5.7572694845372130e-01   2.4488052974316277e-01
   8.4234470182877297e-01   3.7897165848806991e-01
   4.9972597362134452e-01   2.7031961204642430e-01
   4.3902488765921388e-01   2.1559929950678103e-01
   1.4905708324568812e-01   6.3373111104364155e-01
   2.8279450895792868e-02   7.9971557014905126e-01
   7.5666978798434770e-01   2.0851402671834451e-01
   7.9610623594284025e-01   8.9625619216347285e-01
   2.9355559441744039e-01   7.4570947080558492e-01
   1.1520674601803094e-01   5.3638580703848593e-01
   3.7509163098798626e-01   9.6996519401950443e-01
   8.2889374505677027e-01   5.6488317017739886e-01
   8.4177658195476124e-01   2.1768989894378143e-01
   6.6523845155779870e-01   8.5776328684563530e-01
   9.6013997588625422e-01   8.6199931782735340e-01
   9.4311789221070308e-01   3.1330219483642563e-01
   1.1269949238072752e-01   3.2698421149735113e-01
   6.4828744922558568e-01   8.4001340401837055e-01
   4.8080405167943951e-01   4.9253278626514874e-01
   6.6520691949122357e-02   5.1902484088193090e-02
   8.9777122553200239e-01   7.7801836894630816e-01
   4.9723012893699126e-01   4.2667238582304379e-01
   7.7130342885863068e-01   2.7996188138673506e-01
   6.0362229423969183e-02   3.3350801181313239e-01
   2.6245746490402877e-01   3.6693995204664820e-01
   6.5106936870247889e-01   7.9479241021209246e-01
   1.3360391044977404e-01   3.8690785567543351e-02
   6.3854573682478610e-01   7.2666933549552193e-01
   3.8494309496787393e-01   8.7268445930056404e-01
   7.6569812567470030e-01   2.8581478253266746e-01
   6.5291568215613560e-01   6.5684925938546335e-01
   3.8148906528251647e-01   2.3188662509959679e-01
   3.0001858274043780e-01   6.2195394154450256e-01
   3.4013955550676667e-01   7.5123767353311277e-02
   9.1892653671241675e-01   9.6675587549973108e-01
   4.5626681330323915e-01   6.0996995662382403e-01
   4.4249695259812305e-01   3.8371517975441305e-01
   4.5418581961552229e-01   3.0569773341417306e-02
   9.4528200918663952e-01   8.5756558681509043e-01
   2.1911895255017477e-01   6.0354318538173557e-01
   8.8240279593173387e-01   8.4784040509120828e-01
   1.9875422824709443e-02   5.0461624687634443e-01
   3.4176488323731025e-01   7.9108375734261438e-03
